Subject_ID,RandomForest,GradientBoosting,SVM_Linear,LogisticRegression,DecisionTree,KNN,NaiveBayes,AdaBoost,ExtraTrees,MLP
Block_16,0.6339622641509434,0.6343283582089553,0.599250936329588,0.6428571428571429,0.5632911392405063,0.5642857142857143,0.48034934497816595,0.6175438596491228,0.5864661654135338,0.5896656534954408
Block_17,0.5757575757575758,0.5917602996254682,0.5606060606060606,0.5842696629213483,0.5466237942122186,0.5247148288973384,0.4897119341563786,0.5584905660377358,0.5169491525423728,0.5769230769230769
Block_18,0.5923076923076923,0.5864661654135338,0.5826771653543307,0.6199261992619927,0.47953216374269003,0.5581395348837209,0.46638655462184875,0.5650557620817844,0.5590551181102362,0.6215384615384615
Block_19,0.5294117647058824,0.5306122448979592,0.5634920634920635,0.5962264150943396,0.5478547854785478,0.5099601593625498,0.5011286681715575,0.5622489959839357,0.5152838427947598,0.6020761245674741
Block_20,0.592,0.5928853754940712,0.5928853754940712,0.6022304832713755,0.567741935483871,0.5419847328244275,0.4698544698544699,0.5855513307984791,0.5943775100401606,0.6305732484076433
Block_21,0.5945945945945946,0.5895522388059702,0.5904059040590406,0.5907473309608541,0.5263157894736842,0.5650557620817844,0.47240618101545256,0.6334519572953736,0.5905511811023622,0.5969230769230769
Block_22,0.5306122448979592,0.5509433962264151,0.5533596837944664,0.5509433962264151,0.46060606060606063,0.49606299212598426,0.47109207708779444,0.5407407407407407,0.5060240963855421,0.6112956810631229
Block_23,0.5581395348837209,0.5525291828793775,0.5551330798479087,0.5661764705882353,0.5173501577287066,0.5078125,0.4840764331210191,0.5210727969348659,0.5793650793650794,0.5822784810126582
Block_24,0.5925925925925926,0.609375,0.6178861788617886,0.6147859922178989,0.5642633228840125,0.5769230769230769,0.4282655246252677,0.6037735849056604,0.5863453815261044,0.6086956521739131
Block_25,0.5803921568627451,0.5517241379310345,0.5625,0.5682656826568265,0.526984126984127,0.5179282868525896,0.4539614561027837,0.5353159851301115,0.5284552845528455,0.5252525252525253
